index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
99,nusatranslation_emot_jav_nusantara_text,0,eng,0.21,0.21,0.21,0.21,0.10714792299898683,0.20037325401685474,0.07390886179033017,0.10140531914893618,0.21,0.07684720203871022
100,nusatranslation_emot_jav_nusantara_text,1,eng,0.201,0.201,0.201,0.201,0.06826202178984801,0.190351966873706,0.08354042721345305,0.07432818410383021,0.201,0.08930281442778425
101,nusatranslation_emot_jav_nusantara_text,2,eng,0.21,0.21,0.21,0.21,0.041999999999999996,0.2,0.06942148760330578,0.0441,0.21,0.07289256198347108
102,nusatranslation_emot_mad_nusantara_text,0,eng,0.211,0.211,0.211,0.211,0.16722222222222222,0.2013256349692357,0.07412511671335201,0.14408333333333334,0.211,0.07705499533146593
103,nusatranslation_emot_mad_nusantara_text,1,eng,0.203,0.203,0.203,0.203,0.08153030359610143,0.19126293995859214,0.09385026737967914,0.0897051794316442,0.203,0.1013836898395722
104,nusatranslation_emot_mad_nusantara_text,2,eng,0.21,0.21,0.21,0.21,0.041999999999999996,0.2,0.06942148760330578,0.0441,0.21,0.07289256198347108
105,nusatranslation_emot_mak_nusantara_text,0,eng,0.206,0.206,0.206,0.206,0.09017043740573152,0.19648091447234128,0.07442873981448264,0.08853190045248868,0.206,0.07756739677821624
106,nusatranslation_emot_mak_nusantara_text,1,eng,0.199,0.199,0.199,0.199,0.07872287319801133,0.18662525879917186,0.09781447511225554,0.08652642017282901,0.199,0.10611152490193157
107,nusatranslation_emot_mak_nusantara_text,2,eng,0.21,0.21,0.21,0.21,0.041999999999999996,0.2,0.06942148760330578,0.0441,0.21,0.07289256198347108
108,nusatranslation_emot_min_nusantara_text,0,eng,0.209,0.209,0.209,0.209,0.041967871485943775,0.19904761904761906,0.0693200663349917,0.044066265060240965,0.209,0.07278606965174128
109,nusatranslation_emot_min_nusantara_text,1,eng,0.213,0.213,0.213,0.213,0.08860962138797727,0.20211180124223604,0.08306693037120752,0.09765548707276075,0.213,0.08855856685259317
110,nusatranslation_emot_min_nusantara_text,2,eng,0.21,0.21,0.21,0.21,0.041999999999999996,0.2,0.06942148760330578,0.0441,0.21,0.07289256198347108
111,nusatranslation_emot_mui_nusantara_text,0,eng,0.21777777777777776,0.21777777777777776,0.21777777777777776,0.21777777777777776,0.04375,0.19797979797979798,0.07166361974405851,0.048125,0.21777777777777776,0.07882998171846435
112,nusatranslation_emot_mui_nusantara_text,1,eng,0.21777777777777776,0.21777777777777776,0.21777777777777776,0.21777777777777776,0.08963210702341137,0.19780154486036838,0.08133030499675535,0.10013377926421405,0.21777777777777776,0.08981116158338741
113,nusatranslation_emot_mui_nusantara_text,2,eng,0.22,0.22,0.22,0.22,0.044,0.2,0.07213114754098361,0.048400000000000006,0.22,0.07934426229508197
114,nusatranslation_emot_rej_nusantara_text,0,eng,0.25555555555555554,0.25555555555555554,0.25555555555555554,0.25555555555555554,0.3004545454545454,0.2086692071369491,0.10029587319536626,0.2588989898989899,0.25555555555555554,0.11690498576139248
115,nusatranslation_emot_rej_nusantara_text,1,eng,0.23555555555555555,0.23555555555555555,0.23555555555555555,0.23555555555555555,0.07426829268292683,0.19110983102918586,0.09243223000028808,0.0871449864498645,0.23555555555555555,0.11185217193686643
116,nusatranslation_emot_rej_nusantara_text,2,eng,0.24888888888888888,0.24888888888888888,0.24888888888888888,0.24888888888888888,0.049777777777777775,0.2,0.0797153024911032,0.06194567901234568,0.24888888888888888,0.09920126532226176
117,nusatranslation_emot_sun_nusantara_text,0,eng,0.21,0.21,0.21,0.21,0.09213709677419354,0.19991718426501034,0.07126015046148158,0.10174395161290323,0.21,0.07499409815549583
118,nusatranslation_emot_sun_nusantara_text,1,eng,0.208,0.208,0.208,0.208,0.07739938080495357,0.19710144927536233,0.08481903899205337,0.08479876160990713,0.208,0.09067072919668959
119,nusatranslation_emot_sun_nusantara_text,2,eng,0.21,0.21,0.21,0.21,0.041999999999999996,0.2,0.06942148760330578,0.0441,0.21,0.07289256198347108
120,nusatranslation_senti_abs_nusantara_text,0,eng,0.742,0.742,0.742,0.742,0.6938565549676661,0.527022597365348,0.48560901500107667,0.717724279835391,0.742,0.6555679115726009
121,nusatranslation_senti_abs_nusantara_text,1,eng,0.324,0.324,0.324,0.324,0.5747260693030758,0.5275245334043556,0.2992320578527475,0.7137542688692363,0.324,0.23757569123086364
122,nusatranslation_senti_abs_nusantara_text,2,eng,0.694,0.694,0.694,0.694,0.573036187113857,0.5542500665833521,0.5556433297126493,0.6603989408649603,0.694,0.6716844080181692
123,nusatranslation_senti_btk_nusantara_text,0,eng,0.7266666666666667,0.7266666666666667,0.7266666666666667,0.7266666666666667,0.6898971247691902,0.5601941195554382,0.5419826009244132,0.7075322254462323,0.7266666666666667,0.6617121658544306
124,nusatranslation_senti_btk_nusantara_text,1,eng,0.2991666666666667,0.2991666666666667,0.2991666666666667,0.2991666666666667,0.4424229452054794,0.49280245893689106,0.24515261874148722,0.5047192494292237,0.2991666666666667,0.16202819607781543
125,nusatranslation_senti_btk_nusantara_text,2,eng,0.665,0.665,0.665,0.665,0.5797310077902149,0.5702077988969567,0.5725814168607062,0.6474526832751567,0.665,0.6544000191381456
