index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
123,nusatranslation_senti_btk_nusantara_text,0,eng,0.6858333333333333,0.6858333333333333,0.6858333333333333,0.6858333333333333,0.5617850492152168,0.5279640524296718,0.5083458402297863,0.6264262436818303,0.6858333333333333,0.6299530823839502
124,nusatranslation_senti_btk_nusantara_text,1,eng,0.72,0.72,0.72,0.72,0.6565997725543176,0.5612543521376898,0.5481846705513223,0.6883641867106738,0.72,0.6628830121021962
125,nusatranslation_senti_btk_nusantara_text,2,eng,0.7258333333333333,0.7258333333333333,0.7258333333333333,0.7258333333333333,0.6602941176470588,0.5984310564532043,0.6032603398012886,0.6988374183006535,0.7258333333333333,0.6940415374097295
126,nusatranslation_senti_bew_nusantara_text,0,eng,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.7166666666666667,0.6550751118872222,0.5448491760621557,0.5183567465470429,0.6841632840297133,0.7166666666666667,0.6455841498445678
127,nusatranslation_senti_bew_nusantara_text,1,eng,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7533333333333333,0.7592068473121222,0.6013893394784459,0.601972209771403,0.7562641334119987,0.7533333333333333,0.7030159868519348
128,nusatranslation_senti_bew_nusantara_text,2,eng,0.7858333333333334,0.7858333333333334,0.7858333333333334,0.7858333333333334,0.7744957689126424,0.6731523691348569,0.692546648868135,0.7812599679752286,0.7858333333333334,0.762264685367088
129,nusatranslation_senti_bhp_nusantara_text,0,eng,0.666,0.666,0.666,0.666,0.5106856020130295,0.5061507936507936,0.49132201448666163,0.604043983316673,0.666,0.6224795462714208
130,nusatranslation_senti_bhp_nusantara_text,1,eng,0.712,0.712,0.712,0.712,0.6,0.5446428571428572,0.5321637426900585,0.6615999999999999,0.712,0.6597894736842105
131,nusatranslation_senti_bhp_nusantara_text,2,eng,0.716,0.716,0.716,0.716,0.6203920041536863,0.5736111111111111,0.5749928167800019,0.6794755970924194,0.716,0.6827066372952783
132,nusatranslation_senti_jav_nusantara_text,0,eng,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.6886363636363637,0.5694000822767241,0.5578186171967741,0.7086583333333334,0.7291666666666666,0.6711331238073858
133,nusatranslation_senti_jav_nusantara_text,1,eng,0.775,0.775,0.775,0.775,0.770468577291131,0.6481298768190347,0.6638655462184874,0.7729951267473175,0.775,0.7434313725490196
134,nusatranslation_senti_jav_nusantara_text,2,eng,0.795,0.795,0.795,0.795,0.7659596161280593,0.7093859012478636,0.7266666666666666,0.786279658100777,0.795,0.7829277777777778
135,nusatranslation_senti_mad_nusantara_text,0,eng,0.68,0.68,0.68,0.68,0.5502110477693766,0.523831821024713,0.5046247919811138,0.618857452910627,0.68,0.6259628210586065
136,nusatranslation_senti_mad_nusantara_text,1,eng,0.7075,0.7075,0.7075,0.7075,0.6197340043134436,0.5557040178466911,0.5450966669582714,0.6658578360891444,0.7075,0.6569896188726563
137,nusatranslation_senti_mad_nusantara_text,2,eng,0.7133333333333334,0.7133333333333334,0.7133333333333334,0.7133333333333334,0.6389743589743591,0.6019679522126085,0.6080203890169744,0.6879521367521367,0.7133333333333334,0.691661216174983
138,nusatranslation_senti_mak_nusantara_text,0,eng,0.6741666666666667,0.6741666666666667,0.6741666666666667,0.6741666666666667,0.5263888888888889,0.5114384713921155,0.4852277252924119,0.6024328703703704,0.6741666666666667,0.613612645565977
139,nusatranslation_senti_mak_nusantara_text,1,eng,0.7158333333333333,0.7158333333333333,0.7158333333333333,0.7158333333333333,0.6472972972972972,0.5492155282266021,0.5280010058238586,0.6804902402402402,0.7158333333333333,0.6505758668406095
140,nusatranslation_senti_mak_nusantara_text,2,eng,0.7116666666666667,0.7116666666666667,0.7116666666666667,0.7116666666666667,0.6305708222234314,0.5561772762390841,0.5437442858147549,0.6722146342348225,0.7116666666666667,0.6576916156785522
141,nusatranslation_senti_min_nusantara_text,0,eng,0.7175,0.7175,0.7175,0.7175,0.6571428571428571,0.5470917184798204,0.5223731993598768,0.6858125,0.7175,0.6480480879077528
142,nusatranslation_senti_min_nusantara_text,1,eng,0.7475,0.7475,0.7475,0.7475,0.7402828652828652,0.5947787726051955,0.5932335360826242,0.7439061016144349,0.7475,0.6963561790801664
143,nusatranslation_senti_min_nusantara_text,2,eng,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.759375,0.6443521711355861,0.6591018262844888,0.7658072916666666,0.7708333333333334,0.7394444237839491
144,nusatranslation_senti_mui_nusantara_text,0,eng,0.708,0.708,0.708,0.708,0.6608566871724766,0.55299902409729,0.5294451320132013,0.6822046024151288,0.708,0.6407520627062705
145,nusatranslation_senti_mui_nusantara_text,1,eng,0.736,0.736,0.736,0.736,0.7477646080266167,0.5894452368440808,0.581175753883643,0.742334788937409,0.736,0.6789594882729211
146,nusatranslation_senti_mui_nusantara_text,2,eng,0.79,0.79,0.79,0.79,0.7757923818781817,0.7023309060881315,0.720743195442529,0.784706965797754,0.79,0.7741460326916634
147,nusatranslation_senti_rej_nusantara_text,0,eng,0.682,0.682,0.682,0.682,0.5301445416508178,0.505970880186849,0.44935064935064933,0.594749714720426,0.682,0.5882244155844156
148,nusatranslation_senti_rej_nusantara_text,1,eng,0.692,0.692,0.692,0.692,0.605173142703409,0.5515435761240135,0.5390767167895796,0.6492684576655521,0.692,0.64208753950771
149,nusatranslation_senti_rej_nusantara_text,2,eng,0.682,0.682,0.682,0.682,0.5889797507788161,0.5516471718370346,0.5440860215053763,0.6396705607476636,0.682,0.641378064516129
150,nusatranslation_senti_sun_nusantara_text,0,eng,0.7408333333333333,0.7408333333333333,0.7408333333333333,0.7408333333333333,0.7249812493303333,0.5842734396687526,0.5782931721235063,0.7328436283438695,0.7408333333333333,0.6860714803619689
151,nusatranslation_senti_sun_nusantara_text,1,eng,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.747562582345191,0.6414005772749013,0.6553407818019933,0.7584101888449715,0.7666666666666667,0.735978592833003
152,nusatranslation_senti_sun_nusantara_text,2,eng,0.8175,0.8175,0.8175,0.8175,0.8023128418364707,0.7344117381459643,0.7553015666100236,0.8127911325247158,0.8175,0.8060883866011779
153,nusax_senti_ace_nusantara_text,0,eng,0.4675,0.4675,0.4675,0.4675,0.45489290943836397,0.40841737725259347,0.32049590411787343,0.5172598838507929,0.4675,0.36590734784760026
154,nusax_senti_ace_nusantara_text,1,eng,0.49,0.49,0.49,0.49,0.4111867720396971,0.42837149576534067,0.3502859713386029,0.4678537700680948,0.49,0.3997150568729516
155,nusax_senti_ace_nusantara_text,2,eng,0.6,0.6,0.6,0.6,0.43495445784782755,0.5256748762786939,0.4577151587166865,0.49516715094948777,0.6,0.5216879986419962
156,nusax_senti_ban_nusantara_text,0,eng,0.445,0.445,0.445,0.445,0.41112182577949213,0.38860754014630133,0.2935791282612092,0.46764464802314365,0.445,0.3353685361662241
157,nusax_senti_ban_nusantara_text,1,eng,0.54,0.54,0.54,0.54,0.46225024446487734,0.4724350372967436,0.4033057851239669,0.5257944743640265,0.54,0.4598842975206611
158,nusax_senti_ban_nusantara_text,2,eng,0.6025,0.6025,0.6025,0.6025,0.41390775325410295,0.528113232047786,0.4576622250753754,0.47147230475382,0.6025,0.5216690534390098
159,nusax_senti_bjn_nusantara_text,0,eng,0.4525,0.4525,0.4525,0.4525,0.47043010752688175,0.39514348785871967,0.2985687682894387,0.5348185483870967,0.4525,0.34104341580207503
160,nusax_senti_bjn_nusantara_text,1,eng,0.565,0.565,0.565,0.565,0.4700763699935591,0.49451009248438155,0.4282761572800098,0.5347290902638115,0.565,0.48822949917446334
161,nusax_senti_bjn_nusantara_text,2,eng,0.6575,0.6575,0.6575,0.6575,0.4502523590081194,0.5763609343663881,0.49945807468716125,0.5128903884134298,0.6575,0.5693046112917528
162,nusax_senti_bug_nusantara_text,0,eng,0.3925,0.3925,0.3925,0.3925,0.26129243070772307,0.34230763681484366,0.22064628063326827,0.2978765424979818,0.3925,0.252674365647365
163,nusax_senti_bug_nusantara_text,1,eng,0.3825,0.3825,0.3825,0.3825,0.12846347607052896,0.3333333333333333,0.18545454545454546,0.147411838790932,0.3825,0.21280909090909092
164,nusax_senti_bug_nusantara_text,2,eng,0.435,0.435,0.435,0.435,0.31470959595959597,0.3798063743525372,0.2804517637693417,0.3585250946969697,0.435,0.3205621175182845
165,nusax_senti_eng_nusantara_text,0,eng,0.7225,0.7225,0.7225,0.7225,0.4836341029001579,0.6336117964477918,0.5476150004451891,0.5511789242867224,0.7225,0.6242440688667104
166,nusax_senti_eng_nusantara_text,1,eng,0.7025,0.7025,0.7025,0.7025,0.4728956228956229,0.6162691713918828,0.533649552517477,0.5394431818181817,0.7025,0.6085623224302469
167,nusax_senti_eng_nusantara_text,2,eng,0.7225,0.7225,0.7225,0.7225,0.4833203904573428,0.6336695090103738,0.5480189491817399,0.5512608657531501,0.7225,0.6249628552971577
168,nusax_senti_ind_nusantara_text,0,eng,0.655,0.655,0.655,0.655,0.5014880952380952,0.5739514348785871,0.5075916298078167,0.5705915178571428,0.655,0.5783169085124544
169,nusax_senti_ind_nusantara_text,1,eng,0.68,0.68,0.68,0.68,0.4862799906825064,0.5960264900662252,0.5214084161452582,0.5535988819007688,0.68,0.5941553183658447
170,nusax_senti_ind_nusantara_text,2,eng,0.7175,0.7175,0.7175,0.7175,0.47831381576752413,0.6292833542541373,0.5434365454227389,0.5452826293664298,0.7175,0.6195644503653466
171,nusax_senti_jav_nusantara_text,0,eng,0.5825,0.5825,0.5825,0.5825,0.4855806105230864,0.5099337748344371,0.44545893587745916,0.5523257017947537,0.5825,0.5077306525245345
172,nusax_senti_jav_nusantara_text,1,eng,0.655,0.655,0.655,0.655,0.47734909048777663,0.5740091474411693,0.502901332160964,0.5433533194299618,0.655,0.5730720584380997
173,nusax_senti_jav_nusantara_text,2,eng,0.71,0.71,0.71,0.71,0.4756364735211906,0.6227185502604279,0.5385121648594703,0.5420223615622874,0.71,0.613810972649296
174,nusax_senti_mad_nusantara_text,0,eng,0.4025,0.4025,0.4025,0.4025,0.38647054926124697,0.35105109004602575,0.2270701595904848,0.439628801431127,0.4025,0.2599532520325203
175,nusax_senti_mad_nusantara_text,1,eng,0.435,0.435,0.435,0.435,0.38371652533729633,0.3797486617899552,0.27709710468331156,0.43660503540519274,0.435,0.31670519136036374
176,nusax_senti_mad_nusantara_text,2,eng,0.545,0.545,0.545,0.545,0.4165878603201289,0.4770231860220173,0.4083155143739606,0.47416360197541235,0.545,0.4655912330719886
177,nusax_senti_min_nusantara_text,0,eng,0.445,0.445,0.445,0.445,0.4453711978287492,0.38852097130242824,0.28754930861138406,0.50643381987886,0.445,0.32855833724954076
178,nusax_senti_min_nusantara_text,1,eng,0.4875,0.4875,0.4875,0.4875,0.4423482611054186,0.4260485651214128,0.3429951690821256,0.5031265445120848,0.4875,0.391465744400527
179,nusax_senti_min_nusantara_text,2,eng,0.6175,0.6175,0.6175,0.6175,0.4549339549339549,0.5408677083784212,0.4698213492643372,0.5178700466200467,0.6175,0.5355350926204495
180,nusax_senti_nij_nusantara_text,0,eng,0.41,0.41,0.41,0.41,0.4369988545246277,0.3576158940397351,0.23352951627108778,0.49687285223367694,0.41,0.26730027329530637
181,nusax_senti_nij_nusantara_text,1,eng,0.4225,0.4225,0.4225,0.4225,0.4145600221025003,0.36865342163355413,0.25375633399427183,0.4714970990468296,0.4225,0.2902442167878387
182,nusax_senti_nij_nusantara_text,2,eng,0.51,0.51,0.51,0.51,0.4035814956060355,0.44606039619674215,0.3719106162529962,0.45932598242414197,0.51,0.4242785432614242
183,nusax_senti_sun_nusantara_text,0,eng,0.56,0.56,0.56,0.56,0.4801642159943027,0.4900662251655629,0.4238095238095238,0.5461254241548322,0.56,0.4831517857142857
184,nusax_senti_sun_nusantara_text,1,eng,0.635,0.635,0.635,0.635,0.4794973544973545,0.5563202470097678,0.48833593428922056,0.5456696428571428,0.635,0.5564871576006829
185,nusax_senti_sun_nusantara_text,2,eng,0.6875,0.6875,0.6875,0.6875,0.46249904236573963,0.6027644317476807,0.5209044692313529,0.5270334405883704,0.6875,0.5938248349647166
186,nusax_senti_bbc_nusantara_text,0,eng,0.385,0.385,0.385,0.385,0.26147186147186147,0.3356851202585523,0.20749167674415134,0.2980389610389611,0.385,0.23773525328078113
187,nusax_senti_bbc_nusantara_text,1,eng,0.4025,0.4025,0.4025,0.4025,0.3536655211912944,0.3509933774834437,0.22125957762078105,0.40249785223367696,0.4025,0.25340456777383397
188,nusax_senti_bbc_nusantara_text,2,eng,0.445,0.445,0.445,0.445,0.3837355820490453,0.38860754014630133,0.2929401893803188,0.43665236987496364,0.445,0.3346673858324343
189,smsa_nusantara_text,0,eng,0.724,0.724,0.724,0.724,0.5132900838474366,0.5865070387129211,0.5330802576231642,0.6356196637853317,0.724,0.6591674006850838
190,smsa_nusantara_text,1,eng,0.64,0.64,0.64,0.64,0.48288288288288284,0.5191993464052288,0.46654158849280797,0.5982486486486487,0.64,0.5765853658536585
191,smsa_nusantara_text,2,eng,0.792,0.792,0.792,0.792,0.5279480245155302,0.6409627953745601,0.5789245036509807,0.6524917828167256,0.792,0.7154255704907784
192,wrete_nusantara_pairs,0,eng,0.07,0.07,0.07,0.07,0.5,0.035,0.06542056074766354,1.0,0.07,0.1308411214953271
193,wrete_nusantara_pairs,1,eng,0.1,0.1,0.1,0.1,0.5,0.05,0.09090909090909091,1.0,0.1,0.18181818181818182
194,wrete_nusantara_pairs,2,eng,0.62,0.62,0.62,0.62,0.5,0.31,0.38271604938271603,1.0,0.62,0.7654320987654321
